cid,model,badge,badgedetail,formyear,mileage,price,color,accident
30544269,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,43086,1219,쥐색,frontFenderRight|hood|frontDoorLeft|radiatorSupport|frontFenderLeft
31220409,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,119433,970,흰색,frontFenderRight|frontDoorRight
30861564,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,102924,1150,흰색,frontFenderLeft
30861413,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,74461,1250,흰색,
30861288,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,88019,1190,흰색,
30767919,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,74408,1290,흰색,trunkLead|trunkFloor|rearPanel
30852294,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,90760,1190,흰색,
31236919,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,89857,1110,흰색,hood|radiatorSupport
30767653,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,112516,1350,흰색,
31044634,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,61631,1350,흰색,rearDoorRight
29941332,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35795,970,흰색,insidePanelRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|hood|radiatorSupport|frontFenderLeft
30470770,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,49365,1230,쥐색,
30968150,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,36381,1369,흰색,trunkLead
30156402,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,85544,1240,흰색,frontFenderLeft
29905726,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,82903,850,청색,insidePanelRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|hood|insidePanelLeft|radiatorSupport|frontFenderLeft
30568909,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,53144,1150,쥐색,quarterPanelLeft
30990984,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,22178,1350,쥐색,
31176741,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35840,1500,흰색,
30011115,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,51290,1299,흰색,
30368118,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,37912,1380,흰색,frontFenderRight|sideSillPanelRight
30453614,"아반떼 AD","1.6 GDI 스타일","",2017,7533,1120,은색,
30777153,"아반떼 AD","1.6 GDI 스타일","",2018,51430,1150,흰색,
31009419,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,24166,1390,은색,
31131879,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,14215,1399,은색,
31162701,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,14634,1470,청색,
29899537,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,32190,1290,흰색,hood|radiatorSupport|frontFenderLeft
31166927,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,63600,1430,흰색,
30805170,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,78643,1130,흰색,frontFenderLeft
31070266,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,59646,1299,흰색,
31237620,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,212696,750,검정색,frontFenderRight|quarterPanelLeft|hood|roofPanel|frontDoorLeft|radiatorSupport|frontFenderLeft|rearDoorLeft
31245519,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,50000,1289,은색,trunkLead
29942566,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,82883,1240,흰색,frontFenderRight
30844919,"아반떼 AD","1.6 GDI 스타일","",2017,37652,1130,은색,
30806807,"아반떼 AD","1.6 GDI 프리미엄","",2016,51522,1549,검정색,
30679500,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,76425,1269,흰색,hood|radiatorSupport
29715365,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,103975,1090,검정색,
30761683,"아반떼 AD","1.6 GDI 프리미엄","",2018,29660,1620,은색,
31098760,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,53216,1370,흰색,
31134116,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,93775,1199,흰색,rearDoorLeft
30102748,"아반떼 AD","1.6 GDI 스타일","",2018,139070,820,흰색,frontSideMemberLeft|hood|trunkLead|radiatorSupport|rearPanel|rearDoorLeft
31072448,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,48329,1320,은회색,
31250856,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,55473,1130,청색,frontFenderLeft
30852083,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,46031,1335,빨간색,
31225235,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,81279,1330,쥐색,
30594920,"아반떼 AD","1.6 GDI 스타일","",2018,41333,1050,은색,trunkLead|frontDoorLeft|rearPanel|rearDoorLeft
30757478,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,106301,910,흰색,frontFenderRight|frontSideMemberLeft|frontSideMemberRight|hood|sideSillPanelRight|radiatorSupport|frontFenderLeft
30966491,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,52518,1320,흰색,radiatorSupport
30959840,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,23359,1530,은색,
30980170,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,81636,1290,흰색,
31121048,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,44910,1270,검정색,frontFenderLeft
30616243,"아반떼 AD","1.6 GDI 프리미엄","",2016,45000,1530,청색,
30908240,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,49981,1470,청색,
29737021,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,90032,1120,검정색,
30937572,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,110427,890,흰색,frontFenderRight|hood|trunkLead|radiatorSupport|frontFenderLeft|rearPanel
31195395,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,39888,1430,흰색,
31225191,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,40404,1430,검정색,
31143573,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,99377,1069,흰색,frontFenderRight|hood|sideSillPanelRight|radiatorSupport|frontFenderLeft
31249576,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,63635,1329,흰색,
30948868,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,48230,1370,검정색,
30745166,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,74432,1250,검정색,
30922915,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,70036,1270,은색,
31078815,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,92482,1150,흰색,
31081392,"아반떼 AD","1.6 GDI 스마트","스페셜",2017,83144,1250,검정색,
31229136,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,24545,1570,은색,
30830167,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,87332,1099,흰색,quarterPanelRight|frontFenderRight|rearDoorRight|hood|frontFenderLeft
29514071,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,105198,1140,흰색,sideSillPanelRight
30629627,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,29629,1090,청색,hood|sideSillPanelLeft|frontDoorLeft|insidePanelLeft|radiatorSupport|frontFenderLeft
31078095,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,52200,1290,흰색,quarterPanelLeft
30574821,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,53714,1390,흰색,
30612791,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,87519,1320,흰색,
31137237,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,102708,1040,흰색,frontFenderRight|quarterPanelLeft|frontFenderLeft
31224191,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,100761,1150,흰색,
31238741,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,110989,1150,흰색,
30308200,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,19000,1450,청색,
31238228,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,31948,1430,흰색,
31201091,"아반떼 AD","1.6 GDI 스타일","",2018,20032,1270,흰색,
30751694,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,22575,1380,은색,
30953067,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,46735,1390,흰색,
31059503,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,44338,1350,쥐색,frontFenderRight|frontDoorRight
31137818,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,102019,1180,흰색,quarterPanelRight|rearDoorRight|frontFenderLeft
31155048,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,65432,950,은색,insidePanelRight|frontWheelHouseRight|frontFenderRight|hood|radiatorSupport
30816977,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,48465,1230,쥐색,frontFenderRight|hood|trunkLead|frontDoorRight|radiatorSupport|trunkFloor|frontFenderLeft|rearPanel
30983504,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,86790,1099,흰색,insidePanelRight|frontFenderRight|hood|trunkLead|radiatorSupport|trunkFloor|frontFenderLeft|rearPanel
30819093,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,48941,1299,은회색,
31058724,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,82610,1020,흰색,frontFenderRight|frontSideMemberLeft|frontSideMemberRight|hood|radiatorSupport|frontFenderLeft
31144399,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,15899,1530,흰색,
30596376,"아반떼 AD","1.6 GDI 스타일","",2018,60813,1180,흰색,
31010769,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,63779,1349,흰색,
31224723,"아반떼 AD","1.6 GDI 프리미엄","",2018,81346,1338,쥐색,quarterPanelLeft|trunkLead|sideSillPanelRight|rearPanel
31101446,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,86156,1250,은색,
30604575,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,96268,1220,흰색,
30140289,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,82185,1290,쥐색,
31158988,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,145279,990,흰색,
31212639,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,25139,1380,흰색,frontFenderRight
31127958,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,110000,1159,흰색,
30868459,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,44230,1380,검정색,frontFenderLeft
30615872,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,76550,1280,흰색,
30962581,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35727,1180,은색,frontFenderRight|hood|frontFenderLeft
31011134,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,95333,1279,흰색,
30885537,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,63425,1390,흰색,
31059638,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,64232,1340,은색,
31153860,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,67160,1330,흰색,
31183933,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,44866,1450,흰색,frontFenderRight
31237589,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,79236,1180,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31011505,"아반떼 AD","1.6 GDI 스타일","",2018,57850,1050,흰색,
31220829,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,138795,890,흰색,trunkLead|frontFenderLeft|rearPanel
30711933,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,103315,1150,흰색,
31120336,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,74839,1280,쥐색,rearDoorLeft
30821634,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,42482,1220,청색,frontFenderRight
30927935,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,50480,1330,흰색,quarterPanelLeft|sideSillPanelLeft|rearDoorLeft
31212538,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,73546,1290,흰색,frontFenderRight
29653072,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,69307,1280,흰색,frontFenderRight|hood
30614121,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,13791,1519,검정색,
30874912,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,98648,1150,흰색,
30928126,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,51610,1099,흰색,frontFenderRight|frontSideMemberLeft|frontSideMemberRight|hood|radiatorSupport|frontFenderLeft
31184263,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,78231,1290,쥐색,
31047280,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2017,42202,1450,흰색,trunkLead
30176408,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,76710,1419,쥐색,frontFenderRight|sideSillPanelRight|frontDoorRight
31210350,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,39501,1390,흰색,
31194842,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,81942,1290,흰색,frontFenderRight
30470873,"아반떼 AD","1.6 GDI 프리미엄","",2016,84313,1340,쥐색,trunkLead|rearPanel
30583746,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,107645,1140,흰색,
31159748,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,27978,1379,흰색,hood
31237955,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,89521,1250,흰색,
30993013,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,39346,1415,쥐색,
31243232,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,71579,1325,흰색,
30986074,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,108639,1170,흰색,
31034147,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,114366,1189,흰색,
30865024,"아반떼 AD","1.6 GDI 스타일","",2017,58774,1100,청색,
31180881,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,60315,1299,검정색,frontFenderRight|trunkLead|rearPanel
31148635,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,128003,1030,흰색,
30571220,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,44000,1420,흰색,sideSillPanelRight
31240733,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,48621,1490,흰색,
29843656,"아반떼 AD","1.6 GDI 스타일","",2017,25556,1220,흰색,
30503864,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,38980,1450,흰색,
31203969,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,31221,1440,흰색,radiatorSupport
31211965,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,67108,1320,흰색,frontFenderRight|hood|radiatorSupport
30969236,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,65855,1420,흰색,
31134337,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,29487,1550,검정색,
31157240,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,64944,1280,흰색,hood|radiatorSupport
31074745,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2018,34388,1530,흰색,trunkLead
31180519,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,89987,1230,흰색,frontDoorLeft
30771886,"아반떼 AD","1.6 GDI 프리미엄","",2016,94511,1390,흰색,frontFenderRight
30940469,"아반떼 AD","1.6 GDI 스타일","",2016,97167,1270,흰색,
31228291,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,42700,1450,흰색,
30148745,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,102387,1150,흰색,sideSillPanelRight
31128065,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,92698,1280,흰색,
31167166,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,94520,1270,흰색,
31140261,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,137286,1040,쥐색,trunkLead|radiatorSupport
30908128,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,69056,1299,흰색,
31126762,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,70932,1250,흰색,frontFenderRight|hood|radiatorSupport|frontFenderLeft
31208636,"아반떼 AD","1.6 GDI 모던","스페셜",2016,63131,1299,흰색,frontFenderLeft
30942789,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,5851,1569,흰색,frontFenderRight
31159695,"아반떼 AD","1.6 GDI 스마트","스페셜",2016,91362,1090,은색,
30980945,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,63396,1330,흰색,
30898180,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,65863,1400,흰색,
31041221,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,65739,1290,흰색,
30681965,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,71000,1250,쥐색,
29797919,"아반떼 AD","1.6 GDI 스타일","",2017,143163,860,흰색,radiatorSupport
30650430,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,50554,1350,은색,frontFenderRight
31245570,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,119901,950,흰색,frontFenderRight|frontPanel|hood|frontFenderLeft
30558068,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,87743,1210,검정색,
31232184,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,29412,1250,흰색,frontFenderRight|frontPanel|hood|frontFenderLeft
31053859,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,42478,1470,쥐색,
28452977,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2016,62453,790,검정색,insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|frontWheelHouseLeft|hood|trunkLead|frontDoorLeft|insidePanelLeft|radiatorSupport|frontFenderLeft|rearPanel
31236971,"아반떼 AD","1.6 GDI 프리미엄","",2016,13392,1699,흰색,
30248388,"아반떼 AD","1.6 GDI 스타일","",2018,67621,1119,흰색,frontFenderRight
31050116,"아반떼 AD","1.6 GDI 스타일","",2017,46999,1049,흰색,radiatorSupport|frontFenderLeft|rearDoorLeft
31130516,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,96553,1290,흰색,
31237242,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,41212,1180,쥐색,
30564755,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2018,22000,1480,검정색,trunkLead|frontFenderLeft|rearPanel
31106625,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,45625,1250,쥐색,frontFenderRight
30730732,"아반떼 AD","1.6 GDI 스타일","",2017,123357,830,흰색,insidePanelRight|frontWheelHouseRight|frontFenderRight|frontSideMemberLeft|frontSideMemberRight|frontWheelHouseLeft|hood|insidePanelLeft|radiatorSupport|frontFenderLeft
30937957,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,36700,1380,흰색,hood
30408036,"아반떼 AD","1.6 GDI 모던","(세부등급 없음)",2017,62000,1130,진주색,insidePanelRight|frontWheelHouseRight|frontFenderRight|hood|radiatorSupport|frontFenderLeft
29663952,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,25249,1380,흰색,frontFenderRight|frontFenderLeft
31218460,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2016,48354,1330,흰색,
30703796,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,39350,1370,흰색,frontFenderRight
31250898,"아반떼 AD","1.6 GDI 스마트","(세부등급 없음)",2017,49971,1290,흰색,frontFenderRight|hood|insidePanelLeft|frontFenderLeft
31128655,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,69567,1330,흰색,
31072339,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,51647,1359,흰색,frontFenderRight|hood|radiatorSupport
30765688,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35346,28,흰색,
30702450,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,35346,1520,흰색,
31242977,"아반떼 AD","1.6 GDI 밸류 플러스","",2017,70050,1380,흰색,
31138974,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,19775,1420,은색,
31179485,"아반떼 AD","1.6 GDI 밸류 플러스","",2018,59007,1480,흰색,
